match_id,over_no,runs_this_over,wickets_this_over,cumulative_runs,cumulative_wickets,run_rate,balls_remaining,final_score
1490479,9,6,0,55,5,6.111111111111111,66,133
1490479,10,5,0,60,5,6.0,60,133
1490479,11,4,1,64,6,5.818181818181818,54,133
1490479,12,4,0,68,6,5.666666666666667,48,133
1490479,13,6,0,74,6,5.6923076923076925,42,133
1490479,14,6,0,80,6,5.714285714285714,36,133
1490479,15,2,0,82,6,5.466666666666667,30,133
1490479,16,4,0,86,6,5.375,24,133
1490479,17,10,0,96,6,5.647058823529412,18,133
1490479,18,17,0,113,6,6.277777777777778,12,133
1490479,19,7,0,120,6,6.315789473684211,6,133
1490479,20,13,1,133,7,6.65,0,133
1490480,1,8,0,8,0,8.0,114,134
1490480,2,7,1,15,1,7.5,108,134
1490480,3,3,1,18,2,6.0,102,134
1490480,4,10,0,28,2,7.0,96,134
1490480,5,7,0,35,2,7.0,90,134
1490480,6,5,0,40,2,6.666666666666667,84,134
1490480,7,1,1,41,3,5.857142857142857,78,134
1490480,8,5,0,46,3,5.75,72,134
1490480,9,3,1,49,4,5.444444444444445,66,134
1490480,10,3,0,52,4,5.2,60,134
1490480,11,5,0,57,4,5.181818181818182,54,134
1490480,12,9,0,66,4,5.5,48,134
1490480,13,9,0,75,4,5.769230769230769,42,134
1490480,14,10,0,85,4,6.071428571428571,36,134
1490480,15,9,1,94,5,6.266666666666667,30,134
1490480,16,5,1,99,6,6.1875,24,134
1490480,17,2,0,101,6,5.9411764705882355,18,134
1490480,18,12,0,113,6,6.277777777777778,12,134
1490480,19,15,0,128,6,6.7368421052631575,6,134
1490480,20,6,1,134,7,6.7,0,134
1490854,1,10,1,10,1,10.0,114,118
1490854,2,3,1,13,2,6.5,108,118
1490854,3,15,1,28,3,9.333333333333334,102,118
1490854,4,3,0,31,3,7.75,96,118
1490854,5,5,0,36,3,7.2,90,118
1490854,6,6,1,42,4,7.0,84,118
1490854,7,5,0,47,4,6.714285714285714,78,118
1490854,8,5,1,52,5,6.5,72,118
1490854,9,9,0,61,5,6.777777777777778,66,118
1490854,10,2,1,63,6,6.3,60,118
1490854,11,1,0,64,6,5.818181818181818,54,118
1490854,12,4,0,68,6,5.666666666666667,48,118
1490854,13,5,0,73,6,5.615384615384615,42,118
1490854,14,4,1,77,7,5.5,36,118
1490854,15,6,0,83,7,5.533333333333333,30,118
1490854,16,2,0,85,7,5.3125,24,118
1490854,17,6,0,91,7,5.352941176470588,18,118
1490854,18,9,0,100,7,5.555555555555555,12,118
1490854,19,11,0,111,7,5.842105263157895,6,118
1490854,20,7,0,118,7,5.9,0,118
1490855,1,8,0,8,0,8.0,114,113
1490855,2,4,0,12,0,6.0,108,113
1490855,3,5,1,17,1,5.666666666666667,102,113
1490855,4,9,0,26,1,6.5,96,113
1490855,5,5,1,31,2,6.2,90,113
1490855,6,5,1,36,3,6.0,84,113
1490855,7,7,0,43,3,6.142857142857143,78,113
1490855,8,6,1,49,4,6.125,72,113
1490855,9,4,0,53,4,5.888888888888889,66,113
1490855,10,4,0,57,4,5.7,60,113
1490855,11,15,0,72,4,6.545454545454546,54,113
1490855,12,4,0,76,4,6.333333333333333,48,113
1490855,13,3,1,79,5,6.076923076923077,42,113
1490855,14,2,0,81,5,5.785714285714286,36,113
1490855,15,4,0,85,5,5.666666666666667,30,113
1490855,16,5,1,90,6,5.625,24,113
1490855,17,6,0,96,6,5.647058823529412,18,113
1490855,18,6,0,102,6,5.666666666666667,12,113
1490855,19,4,1,106,7,5.578947368421052,6,113
1490855,20,7,1,113,8,5.65,0,113
1490856,1,15,0,15,0,15.0,114,180
1490856,2,7,0,22,0,11.0,108,180
1490856,3,10,0,32,0,10.666666666666666,102,180
1490856,4,6,0,38,0,9.5,96,180
1490856,5,5,1,43,1,8.6,90,180
1490856,6,11,2,54,3,9.0,84,180
1490856,7,18,0,72,3,10.285714285714286,78,180
1490856,8,10,0,82,3,10.25,72,180
1490856,9,7,0,89,3,9.88888888888889,66,180
1490856,10,4,0,93,3,9.3,60,180
1490856,11,8,0,101,3,9.181818181818182,54,180
1490856,12,7,0,108,3,9.0,48,180
1490856,13,6,1,114,4,8.76923076923077,42,180
1490856,14,14,0,128,4,9.142857142857142,36,180
1490856,15,6,0,134,4,8.933333333333334,30,180
1490856,16,14,0,148,4,9.25,24,180
1490856,17,9,0,157,4,9.235294117647058,18,180
1490856,18,9,0,166,4,9.222222222222221,12,180
1490856,19,8,1,174,5,9.157894736842104,6,180
1490856,20,6,0,180,5,9.0,0,180
1490857,1,5,0,5,0,5.0,114,176
1490857,2,9,0,14,0,7.0,108,176
1490857,3,10,0,24,0,8.0,102,176
1490857,4,4,0,28,0,7.0,96,176
1490857,5,8,0,36,0,7.2,90,176
1490857,6,18,0,54,0,9.0,84,176
1490857,7,13,0,67,0,9.571428571428571,78,176
1490857,8,8,0,75,0,9.375,72,176
1490857,9,11,0,86,0,9.555555555555555,66,176
1490857,10,7,0,93,0,9.3,60,176
1490857,11,3,0,96,0,8.727272727272727,54,176
1490857,12,13,0,109,0,9.083333333333334,48,176
1490857,13,11,0,120,0,9.23076923076923,42,176
1490857,14,5,0,125,0,8.928571428571429,36,176
1490857,15,5,1,130,1,8.666666666666666,30,176
1490857,16,7,0,137,1,8.5625,24,176
1490857,17,7,0,144,1,8.470588235294118,18,176
1490857,18,6,1,150,2,8.333333333333334,12,176
1490857,19,16,0,166,2,8.736842105263158,6,176
1490857,20,10,0,176,2,8.8,0,176
1490858,1,4,0,4,0,4.0,114,122
1490858,2,13,1,17,1,8.5,108,122
1490858,3,9,0,26,1,8.666666666666666,102,122
1490858,4,2,0,28,1,7.0,96,122
1490858,5,6,0,34,1,6.8,90,122
1490858,6,9,1,43,2,7.166666666666667,84,122
1490858,7,3,2,46,4,6.571428571428571,78,122
1490858,8,13,1,59,5,7.375,72,122
1490858,9,10,2,69,7,7.666666666666667,66,122
1490858,10,5,0,74,7,7.4,60,122
1490858,11,1,1,75,8,6.818181818181818,54,122
1490858,12,9,0,84,8,7.0,48,122
1490858,13,5,1,89,9,6.846153846153846,42,122
1490858,14,12,0,101,9,7.214285714285714,36,122
1490858,15,10,0,111,9,7.4,30,122
1490858,16,3,0,114,9,7.125,24,122
1490858,17,4,0,118,9,6.9411764705882355,18,122
1490858,18,2,0,120,9,6.666666666666667,12,122
1490858,19,2,1,122,10,6.421052631578948,6,122
1490859,1,9,0,9,0,9.0,114,221
1490859,2,2,0,11,0,5.5,108,221
1490859,3,22,0,33,0,11.0,102,221
1490859,4,12,0,45,0,11.25,96,221
1490859,5,5,1,50,1,10.0,90,221
1490859,6,7,0,57,1,9.5,84,221
1490859,7,11,0,68,1,9.714285714285714,78,221
1490859,8,10,0,78,1,9.75,72,221
1490859,9,8,0,86,1,9.555555555555555,66,221
1490859,10,17,0,103,1,10.3,60,221
1490859,11,9,0,112,1,10.181818181818182,54,221
1490859,12,17,0,129,1,10.75,48,221
1490859,13,11,0,140,1,10.76923076923077,42,221
1490859,14,10,0,150,1,10.714285714285714,36,221
1490859,15,11,0,161,1,10.733333333333333,30,221
1490859,16,11,0,172,1,10.75,24,221
1490859,17,8,1,180,2,10.588235294117647,18,221
1490859,18,4,2,184,4,10.222222222222221,12,221
1490859,19,24,0,208,4,10.947368421052632,6,221
1490859,20,13,0,221,4,11.05,0,221
1490860,1,5,1,5,1,5.0,114,73
1490860,2,4,1,9,2,4.5,108,73
1490860,3,8,0,17,2,5.666666666666667,102,73
1490860,4,0,1,17,3,4.25,96,73
1490860,5,9,0,26,3,5.2,90,73
1490860,6,7,1,33,4,5.5,84,73
1490860,7,4,1,37,5,5.285714285714286,78,73
1490860,8,7,0,44,5,5.5,72,73
1490860,9,4,0,48,5,5.333333333333333,66,73
1490860,10,8,0,56,5,5.6,60,73
1490860,11,12,0,68,5,6.181818181818182,54,73
1490860,12,5,0,73,5,6.083333333333333,48,73
1490861,1,1,1,1,1,1.0,114,129
1490861,2,4,1,5,2,2.5,108,129
1490861,3,5,1,10,3,3.3333333333333335,102,129
1490861,4,10,1,20,4,5.0,96,129
1490861,5,11,1,31,5,6.2,90,129
1490861,6,6,0,37,5,6.166666666666667,84,129
1490861,7,5,0,42,5,6.0,78,129
1490861,8,9,1,51,6,6.375,72,129
1490861,9,6,0,57,6,6.333333333333333,66,129
1490861,10,7,0,64,6,6.4,60,129
1490861,11,2,2,66,8,6.0,54,129
1490861,12,12,1,78,9,6.5,48,129
1490861,13,2,0,80,9,6.153846153846154,42,129
1490861,14,2,0,82,9,5.857142857142857,36,129
1490861,15,6,0,88,9,5.866666666666666,30,129
1490861,16,5,0,93,9,5.8125,24,129
1490861,17,9,0,102,9,6.0,18,129
1490861,18,0,0,102,9,5.666666666666667,12,129
1490861,19,11,0,113,9,5.947368421052632,6,129
1490861,20,16,0,129,9,6.45,0,129
1490870,1,4,1,4,1,4.0,114,183
1490870,2,5,0,9,1,4.5,108,183
1490870,3,17,0,26,1,8.666666666666666,102,183
1490870,4,12,0,38,1,9.5,96,183
1490870,5,14,0,52,1,10.4,90,183
1490870,6,8,0,60,1,10.0,84,183
1490870,7,17,0,77,1,11.0,78,183
1490870,8,19,0,96,1,12.0,72,183
1490870,9,3,0,99,1,11.0,66,183
1490870,10,5,0,104,1,10.4,60,183
1490870,11,8,1,112,2,10.181818181818182,54,183
1490870,12,13,0,125,2,10.416666666666666,48,183
1490870,13,14,0,139,2,10.692307692307692,42,183
1490870,14,7,0,146,2,10.428571428571429,36,183
1490870,15,2,1,148,3,9.866666666666667,30,183
1490870,16,6,0,154,3,9.625,24,183
1490870,17,9,0,163,3,9.588235294117647,18,183
1490870,18,6,1,169,4,9.38888888888889,12,183
1490870,19,10,1,179,5,9.421052631578947,6,183
1490870,20,4,1,183,6,9.15,0,183
1490871,1,1,0,1,0,1.0,114,80
1490871,2,3,0,4,0,2.0,108,80
1490871,3,1,1,5,1,1.6666666666666667,102,80
1490871,4,2,1,7,2,1.75,96,80
1490871,5,6,1,13,3,2.6,90,80
1490871,6,0,0,13,3,2.1666666666666665,84,80
1490871,7,6,1,19,4,2.7142857142857144,78,80
1490871,8,3,0,22,4,2.75,72,80
1490871,9,3,0,25,4,2.7777777777777777,66,80
1490871,10,2,0,27,4,2.7,60,80
1490871,11,1,0,28,4,2.5454545454545454,54,80
1490871,12,7,0,35,4,2.9166666666666665,48,80
1490871,13,6,1,41,5,3.1538461538461537,42,80
1490871,14,5,1,46,6,3.2857142857142856,36,80
1490871,15,2,0,48,6,3.2,30,80
1490871,16,8,1,56,7,3.5,24,80
1490871,17,7,1,63,8,3.7058823529411766,18,80
1490871,18,0,1,63,9,3.5,12,80
1490871,19,14,0,77,9,4.052631578947368,6,80
1490871,20,3,1,80,10,4.0,0,80
1490872,1,3,0,3,0,3.0,114,160
1490872,2,5,0,8,0,4.0,108,160
1490872,3,11,1,19,1,6.333333333333333,102,160
1490872,4,12,0,31,1,7.75,96,160
1490872,5,5,1,36,2,7.2,90,160
1490872,6,3,0,39,2,6.5,84,160
1490872,7,8,0,47,2,6.714285714285714,78,160
1490872,8,8,0,55,2,6.875,72,160
1490872,9,5,1,60,3,6.666666666666667,66,160
1490872,10,11,0,71,3,7.1,60,160
1490872,11,7,0,78,3,7.090909090909091,54,160
1490872,12,9,0,87,3,7.25,48,160
1490872,13,6,1,93,4,7.153846153846154,42,160
1490872,14,11,0,104,4,7.428571428571429,36,160
1490872,15,4,0,108,4,7.2,30,160
1490872,16,8,1,116,5,7.25,24,160
1490872,17,14,0,130,5,7.647058823529412,18,160
1490872,18,6,0,136,5,7.555555555555555,12,160
1490872,19,21,0,157,5,8.263157894736842,6,160
1490872,20,3,0,160,5,8.0,0,160
1490873,1,6,0,6,0,6.0,114,168
1490873,2,10,0,16,0,8.0,108,168
1490873,3,7,0,23,0,7.666666666666667,102,168
1490873,4,7,0,30,0,7.5,96,168
1490873,5,5,0,35,0,7.0,90,168
1490873,6,16,0,51,0,8.5,84,168
1490873,7,7,0,58,0,8.285714285714286,78,168
1490873,8,10,0,68,0,8.5,72,168
1490873,9,6,1,74,1,8.222222222222221,66,168
1490873,10,9,0,83,1,8.3,60,168
1490873,11,10,1,93,2,8.454545454545455,54,168
1490873,12,7,1,100,3,8.333333333333334,48,168
1490873,13,10,0,110,3,8.461538461538462,42,168
1490873,14,4,2,114,5,8.142857142857142,36,168
1490873,15,10,0,124,5,8.266666666666667,30,168
1490873,16,8,1,132,6,8.25,24,168
1490873,17,12,0,144,6,8.470588235294118,18,168
1490873,18,10,0,154,6,8.555555555555555,12,168
1490873,19,3,3,157,9,8.263157894736842,6,168
1490873,20,11,1,168,10,8.4,0,168
1490874,1,1,0,1,0,1.0,114,185
1490874,2,10,0,11,0,5.5,108,185
1490874,3,18,0,29,0,9.666666666666666,102,185
1490874,4,10,0,39,0,9.75,96,185
1490874,5,7,0,46,0,9.2,90,185
1490874,6,15,0,61,0,10.166666666666666,84,185
1490874,7,8,0,69,0,9.857142857142858,78,185
1490874,8,6,0,75,0,9.375,72,185
1490874,9,16,0,91,0,10.11111111111111,66,185
1490874,10,5,1,96,1,9.6,60,185
1490874,11,15,0,111,1,10.090909090909092,54,185
1490874,12,6,0,117,1,9.75,48,185
1490874,13,1,2,118,3,9.076923076923077,42,185
1490874,14,7,0,125,3,8.928571428571429,36,185
1490874,15,12,0,137,3,9.133333333333333,30,185
1490874,16,9,0,146,3,9.125,24,185
1490874,17,19,0,165,3,9.705882352941176,18,185
1490874,18,5,1,170,4,9.444444444444445,12,185
1490874,19,11,0,181,4,9.526315789473685,6,185
1490874,20,4,1,185,5,9.25,0,185
1490875,1,1,0,1,0,1.0,114,52
1490875,2,5,1,6,1,3.0,108,52
1490875,3,1,3,7,4,2.3333333333333335,102,52
1490875,4,5,0,12,4,3.0,96,52
1490875,5,2,0,14,4,2.8,90,52
1490875,6,5,0,19,4,3.1666666666666665,84,52
1490875,7,3,0,22,4,3.142857142857143,78,52
1490875,8,2,0,24,4,3.0,72,52
1490875,9,2,0,26,4,2.888888888888889,66,52
1490875,10,1,1,27,5,2.7,60,52
1490875,11,1,0,28,5,2.5454545454545454,54,52
1490875,12,2,2,30,7,2.5,48,52
1490875,13,6,0,36,7,2.769230769230769,42,52
1490875,14,5,1,41,8,2.9285714285714284,36,52
1490875,15,3,0,44,8,2.933333333333333,30,52
1490875,16,1,1,45,9,2.8125,24,52
1490875,17,1,0,46,9,2.7058823529411766,18,52
1490875,18,6,1,52,10,2.888888888888889,12,52
1490876,1,2,2,2,2,2.0,114,172
1490876,2,8,0,10,2,5.0,108,172
1490876,3,2,1,12,3,4.0,102,172
1490876,4,7,0,19,3,4.75,96,172
1490876,5,9,0,28,3,5.6,90,172
1490876,6,6,1,34,4,5.666666666666667,84,172
1490876,7,9,0,43,4,6.142857142857143,78,172
1490876,8,8,0,51,4,6.375,72,172
1490876,9,12,0,63,4,7.0,66,172
1490876,10,3,1,66,5,6.6,60,172
1490876,11,10,0,76,5,6.909090909090909,54,172
1490876,12,4,0,80,5,6.666666666666667,48,172
1490876,13,12,0,92,5,7.076923076923077,42,172
1490876,14,13,0,105,5,7.5,36,172
1490876,15,3,0,108,5,7.2,30,172
1490876,16,11,0,119,5,7.4375,24,172
1490876,17,16,0,135,5,7.9411764705882355,18,172
1490876,18,14,0,149,5,8.277777777777779,12,172
1490876,19,13,0,162,5,8.526315789473685,6,172
1490876,20,10,0,172,5,8.6,0,172
1490877,1,4,1,4,1,4.0,114,246
1490877,2,9,0,13,1,6.5,108,246
1490877,3,14,0,27,1,9.0,102,246
1490877,4,10,1,37,2,9.25,96,246
1490877,5,10,0,47,2,9.4,90,246
1490877,6,13,0,60,2,10.0,84,246
1490877,7,18,0,78,2,11.142857142857142,78,246
1490877,8,8,0,86,2,10.75,72,246
1490877,9,18,0,104,2,11.555555555555555,66,246
1490877,10,8,0,112,2,11.2,60,246
1490877,11,11,0,123,2,11.181818181818182,54,246
1490877,12,12,0,135,2,11.25,48,246
1490877,13,22,0,157,2,12.076923076923077,42,246
1490877,14,16,0,173,2,12.357142857142858,36,246
1490877,15,17,1,190,3,12.666666666666666,30,246
1490877,16,9,1,199,4,12.4375,24,246
1490877,17,12,0,211,4,12.411764705882353,18,246
1490877,18,4,1,215,5,11.944444444444445,12,246
1490877,19,20,0,235,5,12.368421052631579,6,246
1490877,20,11,2,246,7,12.3,0,246
1490878,1,6,1,6,1,6.0,114,162
1490878,2,10,0,16,1,8.0,108,162
1490878,3,13,0,29,1,9.666666666666666,102,162
1490878,4,10,1,39,2,9.75,96,162
1490878,5,4,0,43,2,8.6,90,162
1490878,6,6,0,49,2,8.166666666666666,84,162
1490878,7,7,0,56,2,8.0,78,162
1490878,8,5,0,61,2,7.625,72,162
1490878,9,10,0,71,2,7.888888888888889,66,162
1490878,10,7,0,78,2,7.8,60,162
1490878,11,7,0,85,2,7.7272727272727275,54,162
1490878,12,4,0,89,2,7.416666666666667,48,162
1490878,13,4,0,93,2,7.153846153846154,42,162
1490878,14,3,2,96,4,6.857142857142857,36,162
1490878,15,8,0,104,4,6.933333333333334,30,162
1490878,16,8,1,112,5,7.0,24,162
1490878,17,13,1,125,6,7.352941176470588,18,162
1490878,18,5,1,130,7,7.222222222222222,12,162
1490878,19,20,0,150,7,7.894736842105263,6,162
1490878,20,12,0,162,7,8.1,0,162
1490879,1,5,1,5,1,5.0,114,184
1490879,2,10,1,15,2,7.5,108,184
1490879,3,2,1,17,3,5.666666666666667,102,184
1490879,4,9,0,26,3,6.5,96,184
1490879,5,4,0,30,3,6.0,90,184
1490879,6,5,0,35,3,5.833333333333333,84,184
1490879,7,13,0,48,3,6.857142857142857,78,184
1490879,8,4,1,52,4,6.5,72,184
1490879,9,21,0,73,4,8.11111111111111,66,184
1490879,10,12,0,85,4,8.5,60,184
1490879,11,10,1,95,5,8.636363636363637,54,184
1490879,12,11,0,106,5,8.833333333333334,48,184
1490879,13,7,1,113,6,8.692307692307692,42,184
1490879,14,12,0,125,6,8.928571428571429,36,184
1490879,15,6,1,131,7,8.733333333333333,30,184
1490879,16,5,1,136,8,8.5,24,184
1490879,17,15,0,151,8,8.882352941176471,18,184
1490879,18,11,1,162,9,9.0,12,184
1490879,19,9,0,171,9,9.0,6,184
1490879,20,13,0,184,9,9.2,0,184
1490880,1,9,0,9,0,9.0,114,141
1490880,2,5,0,14,0,7.0,108,141
1490880,3,3,0,17,0,5.666666666666667,102,141
1490880,4,10,0,27,0,6.75,96,141
1490880,5,5,1,32,1,6.4,90,141
1490880,6,9,0,41,1,6.833333333333333,84,141
1490880,7,4,0,45,1,6.428571428571429,78,141
1490880,8,7,0,52,1,6.5,72,141
1490880,9,5,2,57,3,6.333333333333333,66,141
1490880,10,5,0,62,3,6.2,60,141
1490880,11,3,2,65,5,5.909090909090909,54,141
1490880,12,10,0,75,5,6.25,48,141
1490880,13,7,0,82,5,6.3076923076923075,42,141
1490880,14,15,0,97,5,6.928571428571429,36,141
1490880,15,11,2,108,7,7.2,30,141
1490880,16,3,0,111,7,6.9375,24,141
1490880,17,10,0,121,7,7.117647058823529,18,141
1490880,18,2,0,123,7,6.833333333333333,12,141
1490880,19,14,1,137,8,7.2105263157894735,6,141
1490880,20,4,2,141,10,7.05,0,141
1490881,1,8,0,8,0,8.0,114,115
1490881,2,4,0,12,0,6.0,108,115
1490881,3,6,0,18,0,6.0,102,115
1490881,4,5,0,23,0,5.75,96,115
1490881,5,3,1,26,1,5.2,90,115
1490881,6,12,0,38,1,6.333333333333333,84,115
1490881,7,5,0,43,1,6.142857142857143,78,115
1490881,8,14,0,57,1,7.125,72,115
1490881,9,10,1,67,2,7.444444444444445,66,115
1490881,10,13,1,80,3,8.0,60,115
1490881,11,2,1,82,4,7.454545454545454,54,115
1490881,12,2,1,84,5,7.0,48,115
1490881,13,5,1,89,6,6.846153846153846,42,115
1490881,14,2,0,91,6,6.5,36,115
1490881,15,3,0,94,6,6.266666666666667,30,115
1490881,16,7,0,101,6,6.3125,24,115
1490881,17,3,1,104,7,6.117647058823529,18,115
1490881,18,2,1,106,8,5.888888888888889,12,115
1490881,19,4,1,110,9,5.7894736842105265,6,115
1490881,20,5,0,115,9,5.75,0,115
1490882,1,7,0,7,0,7.0,114,105
1490882,2,5,1,12,1,6.0,108,105
1490882,3,2,0,14,1,4.666666666666667,102,105
1490882,4,16,0,30,1,7.5,96,105
1490882,5,1,2,31,3,6.2,90,105
1490882,6,3,1,34,4,5.666666666666667,84,105
1490882,7,3,1,37,5,5.285714285714286,78,105
1490882,8,2,0,39,5,4.875,72,105
1490882,9,4,0,43,5,4.777777777777778,66,105
1490882,10,8,0,51,5,5.1,60,105
1490882,11,9,0,60,5,5.454545454545454,54,105
1490882,12,5,0,65,5,5.416666666666667,48,105
1490882,13,2,0,67,5,5.153846153846154,42,105
1490882,14,4,1,71,6,5.071428571428571,36,105
1490882,15,2,0,73,6,4.866666666666666,30,105
1490882,16,2,1,75,7,4.6875,24,105
1490882,17,4,0,79,7,4.647058823529412,18,105
1490882,18,8,0,87,7,4.833333333333333,12,105
1490882,19,10,1,97,8,5.105263157894737,6,105
1490882,20,8,2,105,10,5.25,0,105
1490884,1,12,0,12,0,12.0,114,199
1490884,2,18,0,30,0,15.0,108,199
1490884,3,10,0,40,0,13.333333333333334,102,199
1490884,4,10,0,50,0,12.5,96,199
1490884,5,11,0,61,0,12.2,90,199
1490884,6,7,0,68,0,11.333333333333334,84,199
1490884,7,7,1,75,1,10.714285714285714,78,199
1490884,8,8,0,83,1,10.375,72,199
1490884,9,6,0,89,1,9.88888888888889,66,199
1490884,10,16,0,105,1,10.5,60,199
1490884,11,9,0,114,1,10.363636363636363,54,199
1490884,12,5,1,119,2,9.916666666666666,48,199
1490884,13,6,1,125,3,9.615384615384615,42,199
1490884,14,10,0,135,3,9.642857142857142,36,199
1490884,15,2,0,137,3,9.133333333333333,30,199
1490884,16,4,1,141,4,8.8125,24,199
1490884,17,8,1,149,5,8.764705882352942,18,199
1490884,18,18,1,167,6,9.277777777777779,12,199
1490884,19,8,0,175,6,9.210526315789474,6,199
1490884,20,24,0,199,6,9.95,0,199
1490885,1,8,0,8,0,8.0,114,186
1490885,2,7,0,15,0,7.5,108,186
1490885,3,9,0,24,0,8.0,102,186
1490885,4,21,0,45,0,11.25,96,186
1490885,5,15,0,60,0,12.0,90,186
1490885,6,10,0,70,0,11.666666666666666,84,186
1490885,7,6,0,76,0,10.857142857142858,78,186
1490885,8,2,0,78,0,9.75,72,186
1490885,9,5,1,83,1,9.222222222222221,66,186
1490885,10,12,0,95,1,9.5,60,186
1490885,11,6,1,101,2,9.181818181818182,54,186
1490885,12,14,0,115,2,9.583333333333334,48,186
1490885,13,3,0,118,2,9.076923076923077,42,186
1490885,14,8,1,126,3,9.0,36,186
1490885,15,6,0,132,3,8.8,30,186
1490885,16,9,0,141,3,8.8125,24,186
1490885,17,11,2,152,5,8.941176470588236,18,186
1490885,18,4,0,156,5,8.666666666666666,12,186
1490885,19,20,0,176,5,9.263157894736842,6,186
1490885,20,10,1,186,6,9.3,0,186
1490886,1,12,1,12,1,12.0,114,178
1490886,2,14,0,26,1,13.0,108,178
1490886,3,10,0,36,1,12.0,102,178
1490886,4,13,0,49,1,12.25,96,178
1490886,5,9,0,58,1,11.6,90,178
1490886,6,7,0,65,1,10.833333333333334,84,178
1490886,7,2,1,67,2,9.571428571428571,78,178
1490886,8,3,0,70,2,8.75,72,178
1490886,9,5,0,75,2,8.333333333333334,66,178
1490886,10,6,0,81,2,8.1,60,178
1490886,11,11,0,92,2,8.363636363636363,54,178
1490886,12,11,0,103,2,8.583333333333334,48,178
1490886,13,10,1,113,3,8.692307692307692,42,178
1490886,14,11,2,124,5,8.857142857142858,36,178
1490886,15,4,0,128,5,8.533333333333333,30,178
1490886,16,3,1,131,6,8.1875,24,178
1490886,17,16,0,147,6,8.647058823529411,18,178
1490886,18,10,1,157,7,8.722222222222221,12,178
1490886,19,12,0,169,7,8.894736842105264,6,178
1490886,20,9,1,178,8,8.9,0,178
1490887,1,10,0,10,0,10.0,114,147
1490887,2,9,1,19,1,9.5,108,147
1490887,3,2,1,21,2,7.0,102,147
1490887,4,13,0,34,2,8.5,96,147
1490887,5,15,0,49,2,9.8,90,147
1490887,6,4,0,53,2,8.833333333333334,84,147
1490887,7,10,0,63,2,9.0,78,147
1490887,8,13,0,76,2,9.5,72,147
1490887,9,8,0,84,2,9.333333333333334,66,147
1490887,10,9,0,93,2,9.3,60,147
1490887,11,4,0,97,2,8.818181818181818,54,147
1490887,12,4,2,101,4,8.416666666666666,48,147
1490887,13,4,1,105,5,8.076923076923077,42,147
1490887,14,9,0,114,5,8.142857142857142,36,147
1490887,15,4,0,118,5,7.866666666666666,30,147
1490887,16,11,0,129,5,8.0625,24,147
1490887,17,4,1,133,6,7.823529411764706,18,147
1490887,18,6,0,139,6,7.722222222222222,12,147
1490887,19,4,1,143,7,7.526315789473684,6,147
1490887,20,4,1,147,8,7.35,0,147
1490888,1,6,0,6,0,6.0,114,143
1490888,2,16,0,22,0,11.0,108,143
1490888,3,9,0,31,0,10.333333333333334,102,143
1490888,4,10,1,41,1,10.25,96,143
1490888,5,3,0,44,1,8.8,90,143
1490888,6,5,0,49,1,8.166666666666666,84,143
1490888,7,3,1,52,2,7.428571428571429,78,143
1490888,8,3,0,55,2,6.875,72,143
1490888,9,14,0,69,2,7.666666666666667,66,143
1490888,10,16,0,85,2,8.5,60,143
1490888,11,9,0,94,2,8.545454545454545,54,143
1490888,12,7,1,101,3,8.416666666666666,48,143
1490888,13,8,0,109,3,8.384615384615385,42,143
1490888,14,16,1,125,4,8.928571428571429,36,143
1490888,15,18,1,143,5,9.533333333333333,30,143
1490889,1,8,0,8,0,8.0,114,138
1490889,2,16,1,24,1,12.0,108,138
1490889,3,5,0,29,1,9.666666666666666,102,138
1490889,4,9,1,38,2,9.5,96,138
1490889,5,2,0,40,2,8.0,90,138
1490889,6,14,0,54,2,9.0,84,138
1490889,7,11,1,65,3,9.285714285714286,78,138
1490889,8,2,0,67,3,8.375,72,138
1490889,9,8,1,75,4,8.333333333333334,66,138
1490889,10,5,1,80,5,8.0,60,138
1490889,11,7,0,87,5,7.909090909090909,54,138
1490889,12,1,1,88,6,7.333333333333333,48,138
1490889,13,3,0,91,6,7.0,42,138
1490889,14,9,0,100,6,7.142857142857143,36,138
1490889,15,16,0,116,6,7.733333333333333,30,138
1490889,16,5,1,121,7,7.5625,24,138
1490889,17,6,1,127,8,7.470588235294118,18,138
1490889,18,11,2,138,10,7.666666666666667,12,138
1490890,1,11,1,11,1,11.0,114,149
1490890,2,9,0,20,1,10.0,108,149
1490890,3,5,1,25,2,8.333333333333334,102,149
1490890,4,11,0,36,2,9.0,96,149
1490890,5,15,0,51,2,10.2,90,149
1490890,6,5,0,56,2,9.333333333333334,84,149
1490890,7,4,0,60,2,8.571428571428571,78,149
1490890,8,14,0,74,2,9.25,72,149
1490890,9,3,1,77,3,8.555555555555555,66,149
1490890,10,8,1,85,4,8.5,60,149
1490890,11,2,1,87,5,7.909090909090909,54,149
1490890,12,5,0,92,5,7.666666666666667,48,149
1490890,13,5,0,97,5,7.461538461538462,42,149
1490890,14,6,0,103,5,7.357142857142857,36,149
1490890,15,8,0,111,5,7.4,30,149
1490890,16,3,0,114,5,7.125,24,149
1490890,17,17,0,131,5,7.705882352941177,18,149
1490890,18,9,2,140,7,7.777777777777778,12,149
1490890,19,5,2,145,9,7.631578947368421,6,149
1490890,20,4,1,149,10,7.45,0,149
1491604,1,5,0,5,0,5.0,114,217
1491604,2,3,0,8,0,4.0,108,217
1491604,3,12,1,20,1,6.666666666666667,102,217
1491604,4,10,0,30,1,7.5,96,217
